# t m[0] m[1] m[2] m[3] m[4] m[5] m[6] m[7] m[8] m[9] m[10] m[11] m[12] m[13] m[14] m[15] m[16] m[17] m[18] m[19]
6.589999999999999721e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.134606316945686588e+00 0.000000000000000000e+00 4.882918267049705108e+00 0.000000000000000000e+00 3.879938441846745434e+01 0.000000000000000000e+00 4.664211473292649544e+02 0.000000000000000000e+00 7.682752863445038201e+03 0.000000000000000000e+00 1.633411386352076661e+05 0.000000000000000000e+00 4.306168609080742113e+06 0.000000000000000000e+00 1.367611852682995796e+08 0.000000000000000000e+00 5.119600177822487831e+09 0.000000000000000000e+00
6.599999999999999964e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.134810575393252252e+00 0.000000000000000000e+00 4.886199746380599507e+00 0.000000000000000000e+00 3.884915795140990724e+01 0.000000000000000000e+00 4.673444124620950220e+02 0.000000000000000000e+00 7.703834152303805240e+03 0.000000000000000000e+00 1.639234443456904264e+05 0.000000000000000000e+00 4.325264283295324072e+06 0.000000000000000000e+00 1.374924034657334983e+08 0.000000000000000000e+00 5.151838273656454086e+09 0.000000000000000000e+00
6.610000000000000207e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.135014833840817694e+00 0.000000000000000000e+00 4.889482564388519137e+00 0.000000000000000000e+00 3.889897951765144057e+01 0.000000000000000000e+00 4.682691746539077258e+02 0.000000000000000000e+00 7.724965058346948354e+03 0.000000000000000000e+00 1.645075827660210489e+05 0.000000000000000000e+00 4.344436210591800511e+06 0.000000000000000000e+00 1.382271932709674835e+08 0.000000000000000000e+00 5.184263864586705208e+09 0.000000000000000000e+00
6.619999999999999366e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.135219092288383136e+00 0.000000000000000000e+00 4.892766721314417033e+00 0.000000000000000000e+00 3.894884914946346299e+01 0.000000000000000000e+00 4.691954358245852745e+02 0.000000000000000000e+00 7.746145679754932644e+03 0.000000000000000000e+00 1.650935589231527410e+05 0.000000000000000000e+00 4.363684662696680054e+06 0.000000000000000000e+00 1.389655705153081417e+08 0.000000000000000000e+00 5.216877952628121376e+09 0.000000000000000000e+00
6.629999999999999609e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.135423350735948800e+00 0.000000000000000000e+00 4.896052217399248008e+00 0.000000000000000000e+00 3.899876687913057083e+01 0.000000000000000000e+00 4.701231978958628588e+02 0.000000000000000000e+00 7.767376114867371143e+03 0.000000000000000000e+00 1.656813778558658960e+05 0.000000000000000000e+00 4.383009912191343494e+06 0.000000000000000000e+00 1.397075510932530165e+08 0.000000000000000000e+00 5.249681544687691689e+09 0.000000000000000000e+00
6.639999999999999852e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.135627609183514242e+00 0.000000000000000000e+00 4.899339052883963319e+00 0.000000000000000000e+00 3.904873273895049124e+01 0.000000000000000000e+00 4.710524627913284803e+02 0.000000000000000000e+00 7.788656462183220356e+03 0.000000000000000000e+00 1.662710446147912298e+05 0.000000000000000000e+00 4.402412232514378615e+06 0.000000000000000000e+00 1.404531509627152085e+08 0.000000000000000000e+00 5.282675652586171150e+09 0.000000000000000000e+00
6.650000000000000095e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.135831867631079906e+00 0.000000000000000000e+00 4.902627228009516003e+00 0.000000000000000000e+00 3.909874676123413906e+01 0.000000000000000000e+00 4.719832324364250553e+02 0.000000000000000000e+00 7.809986820360987622e+03 0.000000000000000000e+00 1.668625642624333850e+05 0.000000000000000000e+00 4.421891897963941097e+06 0.000000000000000000e+00 1.412023861452493668e+08 0.000000000000000000e+00 5.315861293079857826e+09 0.000000000000000000e+00
6.659999999999999254e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.136036126078645347e+00 0.000000000000000000e+00 4.905916743016859982e+00 0.000000000000000000e+00 3.914880897830558126e+01 0.000000000000000000e+00 4.729155087584512671e+02 0.000000000000000000e+00 7.831367288218939393e+03 0.000000000000000000e+00 1.674559418731942424e+05 0.000000000000000000e+00 4.441449183700094000e+06 0.000000000000000000e+00 1.419552727262782454e+08 0.000000000000000000e+00 5.349239487882431984e+09 0.000000000000000000e+00
6.669999999999999497e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.136240384526210789e+00 0.000000000000000000e+00 4.909207598146947404e+00 0.000000000000000000e+00 3.919891942250206540e+01 0.000000000000000000e+00 4.738492936865634420e+02 0.000000000000000000e+00 7.852797964735307687e+03 0.000000000000000000e+00 1.680511825333969318e+05 0.000000000000000000e+00 4.461084365747191943e+06 0.000000000000000000e+00 1.427118268553201854e+08 0.000000000000000000e+00 5.382811263686903000e+09 0.000000000000000000e+00
6.679999999999999740e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.136444642973776453e+00 0.000000000000000000e+00 4.912499793640733081e+00 0.000000000000000000e+00 3.924907812617402669e+01 0.000000000000000000e+00 4.747845891517760037e+02 0.000000000000000000e+00 7.874278949048483810e+03 0.000000000000000000e+00 1.686482913413086790e+05 0.000000000000000000e+00 4.480797720996221527e+06 0.000000000000000000e+00 1.434720647462163270e+08 0.000000000000000000e+00 5.416577652187616348e+09 0.000000000000000000e+00
6.689999999999999983e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.136648901421341895e+00 0.000000000000000000e+00 4.915793329739168271e+00 0.000000000000000000e+00 3.929928512168505961e+01 0.000000000000000000e+00 4.757213970869630657e+02 0.000000000000000000e+00 7.895810340457232087e+03 0.000000000000000000e+00 1.692472734071648156e+05 0.000000000000000000e+00 4.500589527207192034e+06 0.000000000000000000e+00 1.442360026773598790e+08 0.000000000000000000e+00 5.450539690102375984e+09 0.000000000000000000e+00
6.700000000000000226e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.136853159868907559e+00 0.000000000000000000e+00 4.919088206683207787e+00 0.000000000000000000e+00 3.934954044141194629e+01 0.000000000000000000e+00 4.766597194268597377e+02 0.000000000000000000e+00 7.917392238420898138e+03 0.000000000000000000e+00 1.698481338531923248e+05 0.000000000000000000e+00 4.520460063011498190e+06 0.000000000000000000e+00 1.450036569919252396e+08 0.000000000000000000e+00 5.484698419194632530e+09 0.000000000000000000e+00
6.709999999999999385e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.137057418316473001e+00 0.000000000000000000e+00 4.922384424713801998e+00 0.000000000000000000e+00 3.939984411774462103e+01 0.000000000000000000e+00 4.775995581080632633e+02 0.000000000000000000e+00 7.939024742559599872e+03 0.000000000000000000e+00 1.704508778136333858e+05 0.000000000000000000e+00 4.540409607914311811e+06 0.000000000000000000e+00 1.457750440980980694e+08 0.000000000000000000e+00 5.519054886295778275e+09 0.000000000000000000e+00
6.719999999999999628e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.137261676764038665e+00 0.000000000000000000e+00 4.925681984071906605e+00 0.000000000000000000e+00 3.945019618308625553e+01 0.000000000000000000e+00 4.785409150690345541e+02 0.000000000000000000e+00 7.960707952654453038e+03 0.000000000000000000e+00 1.710555104347694141e+05 0.000000000000000000e+00 4.560438442296976224e+06 0.000000000000000000e+00 1.465501804693062901e+08 0.000000000000000000e+00 5.553610143327531815e+09 0.000000000000000000e+00
6.729999999999999871e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.137465935211604107e+00 0.000000000000000000e+00 4.928980884998472867e+00 0.000000000000000000e+00 3.950059666985316653e+01 0.000000000000000000e+00 4.794837922500987588e+02 0.000000000000000000e+00 7.982441968647761314e+03 0.000000000000000000e+00 1.716620368749443151e+05 0.000000000000000000e+00 4.580546847419381142e+06 0.000000000000000000e+00 1.473290826444513202e+08 0.000000000000000000e+00 5.588365247324375153e+09 0.000000000000000000e+00
6.740000000000000114e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.137670193659169549e+00 0.000000000000000000e+00 4.932281127734455595e+00 0.000000000000000000e+00 3.955104561047485845e+01 0.000000000000000000e+00 4.804281915934474227e+02 0.000000000000000000e+00 8.004226890643227307e+03 0.000000000000000000e+00 1.722704623045886401e+05 0.000000000000000000e+00 4.600735105422378518e+06 0.000000000000000000e+00 1.481117672281405032e+08 0.000000000000000000e+00 5.623321260456130981e+09 0.000000000000000000e+00
6.749999999999999273e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.137874452106735212e+00 0.000000000000000000e+00 4.935582712520806936e+00 0.000000000000000000e+00 3.960154303739405179e+01 0.000000000000000000e+00 4.813741150431388860e+02 0.000000000000000000e+00 8.026062818906156281e+03 0.000000000000000000e+00 1.728807919062430738e+05 0.000000000000000000e+00 4.621003499330178834e+06 0.000000000000000000e+00 1.488982508909198642e+08 0.000000000000000000e+00 5.658479250050594330e+09 0.000000000000000000e+00
6.759999999999999516e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.138078710554300654e+00 0.000000000000000000e+00 4.938885639598479038e+00 0.000000000000000000e+00 3.965208898306664764e+01 0.000000000000000000e+00 4.823215645451002160e+02 0.000000000000000000e+00 8.047949853863674434e+03 0.000000000000000000e+00 1.734930308745827642e+05 0.000000000000000000e+00 4.641352313052772544e+06 0.000000000000000000e+00 1.496885503695083857e+08 0.000000000000000000e+00 5.693840288616278648e+09 0.000000000000000000e+00
6.769999999999999759e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.138282969001866318e+00 0.000000000000000000e+00 4.942189909208426712e+00 0.000000000000000000e+00 3.970268347996173475e+01 0.000000000000000000e+00 4.832705420471280036e+02 0.000000000000000000e+00 8.069888096104919896e+03 0.000000000000000000e+00 1.741071844164407521e+05 0.000000000000000000e+00 4.661781831388331950e+06 0.000000000000000000e+00 1.504826824670318365e+08 0.000000000000000000e+00 5.729405453865218163e+09 0.000000000000000000e+00
